[25.07.2020 11:32:31, поток 0] Парсим куки...
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:04:52, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 15:04:52, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 15:04:52, поток 0] Парсим куки...
[25.07.2020 15:04:52, поток 0] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Получен ошибочный ответ от прокси-сервера '84.54.17.254:30010'.
   в xNet.HttpProxyClient.ReceiveResponse(NetworkStream nStream)
   в xNet.HttpProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:04:52, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 15:04:52, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 15:04:52, поток 0] Парсим куки...
[25.07.2020 15:04:52, поток 1] Парсим куки...
[25.07.2020 15:04:52, поток 0] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Получен ошибочный ответ от прокси-сервера '84.54.17.254:30010'.
   в xNet.HttpProxyClient.ReceiveResponse(NetworkStream nStream)
   в xNet.HttpProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:04:52, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 15:04:52, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 15:04:52, поток 0] Парсим куки...
[25.07.2020 15:04:52, поток 1] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Получен ошибочный ответ от прокси-сервера '84.54.17.254:30010'.
   в xNet.HttpProxyClient.ReceiveResponse(NetworkStream nStream)
   в xNet.HttpProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:04:52, поток 1] [DEBUG] Сменили прокси.
[25.07.2020 15:04:52, поток 1] [DEBUG] Сменили аккаунт.
[25.07.2020 15:04:52, поток 1] Парсим куки...
[25.07.2020 15:04:52, поток 0] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Получен ошибочный ответ от прокси-сервера '84.54.17.254:30010'.
   в xNet.HttpProxyClient.ReceiveResponse(NetworkStream nStream)
   в xNet.HttpProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:04:52, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 15:04:52, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 15:04:52, поток 0] Парсим куки...
[25.07.2020 15:04:52, поток 1] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Получен ошибочный ответ от прокси-сервера '84.54.17.254:30010'.
   в xNet.HttpProxyClient.ReceiveResponse(NetworkStream nStream)
   в xNet.HttpProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:04:52, поток 1] [DEBUG] Сменили прокси.
[25.07.2020 15:04:52, поток 1] [DEBUG] Сменили аккаунт.
[25.07.2020 15:04:52, поток 1] Парсим куки...
[25.07.2020 15:04:52, поток 0] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Получен ошибочный ответ от прокси-сервера '84.54.17.254:30010'.
   в xNet.HttpProxyClient.ReceiveResponse(NetworkStream nStream)
   в xNet.HttpProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:04:52, поток 0] [DEBUG] Сменили прокси.
[25.07.2020 15:04:52, поток 0] [DEBUG] Сменили аккаунт.
[25.07.2020 15:04:52, поток 2] Парсим куки...
[25.07.2020 15:04:52, поток 1] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Получен ошибочный ответ от прокси-сервера '84.54.17.254:30010'.
   в xNet.HttpProxyClient.ReceiveResponse(NetworkStream nStream)
   в xNet.HttpProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   в xNet.HttpRequest.CreateConnection(Uri address)
   в xNet.HttpRequest.TryCreateConnectionOrUseExisting(Uri address, Uri previousAddress)
   в xNet.HttpRequest.Request(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, Uri address, HttpContent content)
   в xNet.HttpRequest.Raw(HttpMethod method, String address, HttpContent content)
   в InstaDirectMessage_ButDev.InstagramFollowersParser.GetCookie() в D:\MaXiMAA\MaXiMAAOld\C#Готово\KWORK\InstaDirectMessage_ButDev\InstaDirectMessage_ButDev\InstagramFollowersParser.cs:строка 200
[25.07.2020 15:04:52, поток 1] [DEBUG] Сменили прокси.
[25.07.2020 15:04:52, поток 1] [DEBUG] Сменили аккаунт.
[25.07.2020 15:04:52, поток 1] Парсим куки...
[25.07.2020 15:04:52, поток 2] (Ошибка) Текст ошибки: xNet.HttpException: Не удалось соединиться с HTTP-сервером 'www.instagram.com'. ---> xNet.ProxyException: Получен ошибочный ответ от прокси-сервера '84.54.17.254:30010'.
   в xNet.HttpProxyClient.ReceiveResponse(NetworkStream nStream)
   в xNet.HttpProxyClient.CreateConnection(String destinationHost, Int32 destinationPort, TcpClient tcpClient)
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
   --- Конец трассировки внутреннего стека исключений ---
   в xNet.HttpRequest.CreateTcpConnection(String host, Int32 port)
